time [MJD]                x [AU]                    y [AU]                    z [AU]                   
47868.2000512037          0.23459258608471          0.956668806996469         -1.95926213937984e-05    
47868.7259771296          0.225719855959692         0.958725601168497         2.83383314421727e-05     
47869.2519030556          0.216673036305821         0.960730884371277         5.2542321380581e-05      
47869.7778289815          0.207729882571808         0.96265058184051          -2.70227098651407e-05    
47870.3037549074          0.198767546086072         0.964463614360399         5.14886986224335e-05     
47870.8296808333          0.18966868923475          0.966227374748438         2.92863984895668e-05     
47871.3556067593          0.180710663854474         0.967891874083301         -2.04518819431847e-05    
47871.8815326852          0.171654741759964         0.969462921306577         6.6356967166039e-05      
47872.4074586111          0.162534144939366         0.9709803951535           3.97701644028055e-06     
47872.933384537           0.153547366981132         0.97239040927017          -1.6394475949542e-06     
47873.459310463           0.144406592027344         0.97371953544281          6.86202285626648e-05     
47873.9852363889          0.135287936974033         0.974986609759917         -1.60590312022473e-05    
47874.5111623148          0.126253972680511         0.976143421748942         2.41630132123559e-05     
47875.0370882407          0.117049577929934         0.977229254144885         5.75701318423696e-05     
47875.5630141667          0.107944907014634         0.978242822579223         -2.4948205282519e-05     
47876.0889400926          0.0988480020573202        0.97914756395062          4.96393114679866e-05     
47876.6148660185          0.0896098035158061        0.979987939751531         3.64047735213009e-05     
47877.1407919444          0.0805178658394365        0.980745843622006         -1.99688527593637e-05    
47877.6667178704          0.0713514550321944        0.981399225422356         6.74766409112131e-05     
47878.1926437963          0.0621112722441653        0.981991824874464         1.13608526077042e-05     
47878.7185697222          0.0530196447987382        0.982492559881446         -2.31838427611581e-06    
47879.2444956482          0.043790354459324         0.982895050991625         7.25255902015788e-05     
47879.7704215741          0.0345746705676689        0.983237700613451         -1.00525109852352e-05    
47880.2963475             0.0254651824215575        0.983480160711142         2.31118450916305e-05     
47880.8222734259          0.0161931461445721        0.983632320264311         6.33229665316367e-05     
47881.3481993519          0.00701717790105502       0.983722928582526         -2.13758192772742e-05    
47881.8741252778          -0.00212680006194354      0.983706401928502         4.90163358365508e-05     
47882.4000512037          -0.0114116283741952       0.983609114683918         4.25927716979949e-05     
47882.9259771296          -0.0205464346635805       0.983445402855591         -1.91270538935454e-05    
47883.4519030556          -0.0297330479919585       0.983169878088426         6.77765915850913e-05     
47883.9778289815          -0.0389975416862258       0.982824257800754         1.65100061547718e-05     
47884.5037549074          -0.0481018968071467       0.982403571192564         -3.76234392139802e-06    
47885.0296808333          -0.0573263412117059       0.981870219221289         7.37312112329824e-05     
47885.5556067593          -0.0665417555331861       0.981277162053913         -7.23191714682305e-06    
47886.0815326852          -0.0756335340241944       0.98059664343283          2.01947076945045e-05     
47886.6074586111          -0.0848766873391309       0.979808230690092         6.48515936830811e-05     
47887.133384537           -0.0940255422694066       0.978967597562923         -2.13644060498338e-05    
47887.659310463           -0.10312204159113         0.978024944556902         4.54993107579175e-05     
47888.1852363889          -0.112354160525477        0.976985719408365         4.36008402434449e-05     
47888.7111623148          -0.121433064848808        0.975895834301818         -2.17916740188932e-05    
47889.2370882407          -0.130543697277217        0.974690327711201         6.42919779165236e-05     
47889.7630141667          -0.139730996485736        0.973405280886459         1.6215775319932e-05      
47890.2889400926          -0.148749563988347        0.972062841378459         -8.48697373279151e-06    
47890.8148660185          -0.157870719302439        0.970596397000355         7.0533528353335e-05      
47891.3407919445          -0.166983559528942        0.969069952348186         -9.17037376134211e-06    
47891.8667178704          -0.175959374963119        0.967470715886868         1.44107400797718e-05     
47892.3926322338          -0.185073093542344        0.965748430499096         6.19485198252241e-05     
47892.9185581597          -0.194092533381942        0.963983045992244         -2.49683951309052e-05    
47893.4444840857          -0.20304328129985         0.962123347872624         3.96822022187758e-05     
47893.9704100116          -0.212120957831362        0.960152970982483         4.08292134210798e-05     
47894.4963359375          -0.221042812636876        0.95814801812149          -2.65168137169513e-05    
47895.0222618634          -0.229979218338931        0.956026464676073         5.92403968568566e-05     
47895.5481877894          -0.238987390593522        0.953817068988478         1.34576250803781e-05     
47896.0741137153          -0.247820946388108        0.95156881777273          -1.34562679939673e-05    
47896.6000396412          -0.256740985932131        0.949187904831553         6.67268721211807e-05     
47897.1259655671          -0.265650221262505        0.946747515078041         -1.18377607349214e-05    
47897.6518915394          -0.274413288333823        0.944250210840637         1.01234891672236e-05     
47898.1778174653          -0.283300803647504        0.941616946323332         5.95352711427174e-05     
47898.7037433912          -0.292092545078886        0.938950246417489         -2.72442565075884e-05    
47899.2296693171          -0.300803861042905        0.936198270788279         3.68034970864965e-05     
47899.7555952431          -0.309631452605009        0.933323389790217         3.97281329687834e-05     
47900.281521169           -0.318301641030708        0.930430179348716         -2.79738517286932e-05    
47900.8074470949          -0.326973005670469        0.927420663842277         5.80836576301826e-05     
47901.3333730208          -0.335708633913546        0.92431637543887          1.34626492675394e-05     
47901.8592989468          -0.344266743026878        0.921191538226269         -1.37159216930833e-05    
47902.3852248727          -0.352897334670586        0.917926572970585         6.71262365387386e-05     
47902.9111507986          -0.361512390727718        0.914603432179067         -1.09069816553032e-05    
47903.4370767245          -0.369976310407572        0.911238646690768         1.11794276251148e-05     
47903.9630026505          -0.378550944612181        0.907726222553442         6.09865965012371e-05     
47904.4889285764          -0.38702725268849         0.904190123804512         -2.55475558109721e-05    
47905.0148545023          -0.395415568543888        0.900577036615464         3.89052473082159e-05     
47905.5407804283          -0.403907592806007        0.896830087957064         4.16066164594511e-05     
47906.0667063542          -0.412240939894755        0.893080522954943         -2.56682590002155e-05    
47906.5926322801          -0.420565104403918        0.889214423780375         6.06141730278296e-05     
47907.118558206           -0.428943003104455        0.885248000276972         1.52483522335706e-05     
47907.644484132           -0.437142263017504        0.881278260852156         -1.10330590685698e-05    
47908.1704100579          -0.445401105838701        0.877161064455891         6.92938725734869e-05     
47908.6963359838          -0.453636667183165        0.872988358318921         -9.4872217213248e-06     
47909.2222619097          -0.461718807513797        0.868787914718126         1.38496672861549e-05     
47909.7481878357          -0.469897026046017        0.86442928828648          6.20719273481125e-05     
47910.2741137616          -0.47797234236721         0.860057816806688         -2.45320741490517e-05    
47910.8000396875          -0.485954908862623        0.855616366232488         4.09716843630064e-05     
47911.3259656134          -0.494026167012839        0.851032311040021         4.1191297439654e-05      
47911.8518915394          -0.501937076925499        0.846461743167761         -2.49745189154127e-05    
47912.3778174653          -0.50983057093647         0.841773729969123         6.13595125807575e-05     
47912.9037433912          -0.517764127973261        0.836982826799814         1.33474962853709e-05     
47913.4296693171          -0.52551921994171         0.832205306251972         -1.06594301836606e-05    
47913.9555952431          -0.533321795302023        0.827273442274197         6.80617134478128e-05     
47914.481521169           -0.541090547628165        0.822291814496342         -1.24708439739319e-05    
47915.0074470949          -0.54870608075584         0.817295028092461         1.36488104324254e-05     
47915.5333730208          -0.55640229896605         0.812131421397259         5.85302273079377e-05     
47916.0592989468          -0.563989476431406        0.806968160810124         -2.79421428241067e-05    
47916.5852248727          -0.571481901907345        0.801740373933371         3.96769169465363e-05     
47917.1111507986          -0.579046027055199        0.796364555147071         3.5535439688029e-05      
47917.6370767245          -0.586448262390697        0.791019342480036         -2.82071944698272e-05    
47918.1630026505          -0.593826910696861        0.785554836825907         5.83658943532e-05        
47918.6889285764          -0.601229596534506        0.779989066834124         6.36998408054032e-06     
47919.2148545023          -0.608455671762739        0.774452861590503         -1.33975361189183e-05    
47919.7407804282          -0.61571789878156         0.768755952374886         6.29932700056758e-05     
47920.2667063542          -0.622934064284317        0.76301915214755          -1.95429322966158e-05    
47920.7926322801          -0.629999754521242        0.757278119248348         1.13113348872792e-05     
47921.318558206           -0.637130287784452        0.751364051720866         5.15549136411356e-05     
47921.844484132           -0.64414530260538         0.745466582184918         -3.3818374492285e-05     
47922.3704100579          -0.65106619562119         0.739508054490304         3.72746363239474e-05     
47922.8963359838          -0.658040686701985        0.73340022586965          2.74943868910915e-05     
47923.4222619097          -0.664853020324848        0.727341265402334         -3.18816338135617e-05    
47923.9481878357          -0.671637590225404        0.721159957506879         5.52996899756823e-05     
47924.4741137616          -0.678429293288305        0.714883959202001         -1.34394407955881e-06    
47925.0000396875          -0.685048759800504        0.708652726874258         -1.45257110143972e-05    
47925.5259656134          -0.691694120322523        0.702254857052504         5.89073762086985e-05     
47926.0518915394          -0.698281208778441        0.695831384900644         -2.53388859973725e-05    
47926.5778174653          -0.704723632936152        0.689411942694568         1.22520895727771e-05     
47927.1037433912          -0.711215280187508        0.682815678106583         4.65879467199761e-05     
47927.6296693171          -0.717586261453222        0.676254759042288         -3.6399739094398e-05     
47928.1555952431          -0.723866412759416        0.669633068106678         3.91460257773953e-05     
47928.681521169           -0.730181963262939        0.662864765228177         2.23932897555413e-05     
47929.2074470949          -0.736337464135892        0.656163388191544         -3.07422565958059e-05    
47929.7333730208          -0.742462622584817        0.649334280714129         5.67130200914363e-05     
47930.2592989468          -0.74857822049725         0.642421431280395         -5.36708455154262e-06    
47930.7852248727          -0.754528652176244        0.635565735599725         -1.0192250530393e-05     
47931.3111507986          -0.760495130080607        0.628537099264716         5.8805194294558e-05      
47931.8370767245          -0.766392033325952        0.621500552866547         -2.70823656516341e-05    
47932.3630026505          -0.772152239251445        0.6144718791948           1.82533981299099e-05     
47932.8889286227          -0.777945654594438        0.607264628616787         4.46281153864159e-05     
47933.4148545486          -0.783614841617795        0.600112662856177         -3.50889294998817e-05    
47933.9407804745          -0.789197483911171        0.592895849721439         4.46901459404686e-05     
47934.4667064005          -0.794796827094893        0.585539031354053         1.91084128657788e-05     
47934.9926323264          -0.80024004316593         0.578265702300355         -2.64599046679719e-05    
47935.5185582523          -0.80565010193364         0.570856613328215         5.98014716072076e-05     
47936.0444841782          -0.811033884247634        0.56337929466627          -8.78162209707823e-06    
47936.5704101042          -0.816261055424931        0.555967715645188         -4.0679189665915e-06     
47937.0963360301          -0.821493285562503        0.54837722023506          5.81918797796171e-05     
47937.622261956           -0.826645505403536        0.540799976046599         -2.92072553312196e-05    
47938.1481878819          -0.831669558736249        0.533229747591379         2.42357634158128e-05     
47938.6741138079          -0.836709590155915        0.52548254199263          4.02886555732276e-05     
47939.2000397338          -0.841623405677566        0.517811643564458         -3.4992531440696e-05     
47939.7259656829          -0.846454396843774        0.51006800125912          4.82515326289871e-05     
47940.2518916088          -0.851282954789157        0.502196301099393         1.22123956912389e-05     
47940.7778175347          -0.855960981051414        0.494422863985241         -2.41396845645304e-05    
47941.3037434607          -0.860601636332307        0.486504319173982         5.91331303922939e-05     
